time_index,date,vol_wass_betti0,vol_wass_betti1,vol_wass_entropy,log_wass_betti0,log_wass_betti1,log_wass_entropy,log_dtw_betti0,log_dtw_betti1,log_dtw_entropy,vol_dtw_betti0,vol_dtw_betti1,vol_dtw_entropy,SP500,VIX,BVOL,CVI,vol_btc_parkinson,vol_btc_rogers,fng_value,fng_classification
999,2023/5/17,1.18,0.0,0.0,1.26,0.0,0.0,1.36,0.0,0.0,1.18,0.0,0.0,4158.77001953125,16.8700008392334,18.16,52.5016,0.0003700134082415,0.0227787371163221,50.0,Neutral
1000,2023/5/18,1.18,0.0,0.0,1.28,0.0,0.5641985641346124,1.42,0.0,0.0,1.18,0.0,0.0,4198.0498046875,16.0499992370605,18.19,49.9468,0.0005494910401886,0.0250943515348091,51.0,Neutral
1001,2023/5/19,1.18,0.0,0.0,1.26,0.0,0.6276951224865621,1.42,0.0,0.0,1.18,0.0,0.0,4191.97998046875,16.8099994659423,17.91,48.8463,9.138576525191928e-05,0.0115028667359929,48.0,Neutral
1002,2023/5/20,1.18,0.0,0.0,1.28,0.0,0.0,1.42,0.0,0.0,1.18,0.0,0.0,,,,,4.8128163165889854e-05,0.0052229289723185,48.0,Neutral
1003,2023/5/21,1.18,0.0,0.0,1.3,0.0,0.0,1.44,0.0,0.6611520591109348,1.18,0.0,0.0,,,,,0.0001547649473858,0.0113873873577601,52.0,Neutral
1004,2023/5/22,1.18,0.0,0.0,1.28,0.0,0.0,1.4,0.0,0.0,1.18,0.0,0.0,4192.6298828125,17.2099990844726,17.14,50.2205,0.0001235681494134,0.0128136639609312,49.0,Neutral
1005,2023/5/23,1.18,0.0,0.0,1.28,0.0,0.0,1.44,0.0,0.0,1.18,0.0,0.0,4145.580078,18.5300006866455,17.23,52.0816,0.0001875356165258,0.0136189589706785,50.0,Neutral
1006,2023/5/24,1.18,0.0,0.0,1.28,0.0,0.0,1.4,0.0,0.0,1.18,0.0,0.0,4115.240234,20.0300006866455,17.29,53.2778,0.0006342263425155,0.0191055544532682,50.0,Neutral
1007,2023/5/25,1.18,0.0,0.0,1.28,0.0,0.0,1.42,0.0,0.0,1.18,0.0,0.0,4151.27978515625,19.1399993896484,17.37,51.3748,0.0002573638984107,0.0204694536546873,51.0,Neutral
1008,2023/5/26,1.18,0.0,0.0,1.34,0.0,0.0,1.44,0.0,0.0,1.18,0.0,0.0,4205.4501953125,17.9500007629394,16.68,48.4828,0.0001668327708905,0.0138478381211907,49.0,Neutral
1009,2023/5/27,1.18,0.0,0.0,1.36,0.0,0.0,1.46,0.0,0.0,1.18,0.0,0.0,,,,,3.611978195492142e-05,0.0062556053777578,48.0,Neutral
1010,2023/5/28,1.18,0.0,0.0,1.38,0.0,0.0,1.5,0.0,0.0,1.18,0.0,0.0,,,,,0.0009229104103085,0.0174126693849912,50.0,Neutral
1011,2023/5/29,1.18,0.0,0.0,1.36,0.0,0.0,1.5,0.0,0.0,1.18,0.0,0.0,,,,,0.0003468431241483,0.0207186168222995,52.0,Neutral
1012,2023/5/30,1.18,0.0,0.0,1.36,0.0,0.0,1.56,0.0,0.0,1.18,0.0,0.0,4205.52001953125,17.4599990844726,14.58,48.5401,9.703883972935792e-05,0.0124607417152317,51.0,Neutral
1013,2023/5/31,1.18,0.0,0.0,1.4,0.0,0.0,1.54,0.0,0.0,1.18,0.0,0.0,4179.830078,17.9400005340576,13.95,47.5965,0.0004493414782676,0.0224575512251967,51.0,Neutral
1014,2023/6/1,1.18,0.0,0.0,1.38,0.0,0.0,1.54,0.0,0.0,1.18,0.0,0.0,4221.02001953125,15.6499996185302,14.0,46.5457,0.0002248852465803,0.0142616638899933,52.0,Neutral
1015,2023/6/2,1.18,0.0,0.0,1.38,0.0,0.0,1.54,0.02,0.5663038406534102,1.18,0.0,0.0,4282.3701171875,14.6000003814697,13.72,45.3311,0.0002643077027971,0.0164316898508337,50.0,Neutral
1016,2023/6/3,1.18,0.0,0.0,1.4,0.0,0.0,1.58,0.0,0.0,1.18,0.0,0.0,,,,,6.313841369412636e-05,0.0082570345009488,53.0,Neutral
1017,2023/6/4,1.18,0.0,0.0,1.38,0.0,0.0,1.62,0.0,0.0,1.18,0.0,0.0,,,,,9.395375454165244e-05,0.0122781462829127,52.0,Neutral
1018,2023/6/5,1.18,0.0,0.0,1.38,0.0,0.0,1.62,0.02,0.0,1.18,0.0,0.0,4273.7900390625,14.7299995422363,13.08,43.4688,0.0014825696698646,0.0282606069758998,53.0,Neutral
1019,2023/6/6,1.18,0.0,0.0,1.42,0.0,0.0,1.64,0.0,0.0,1.18,0.0,0.0,4283.85009765625,13.9600000381469,13.6,43.3575,0.0018321063709643,0.0309875093562216,44.0,Fear
1020,2023/6/7,1.18,0.0,0.0,1.42,0.0,0.0,1.62,0.02,0.0,1.18,0.0,0.0,4267.52001953125,13.9399995803833,14.64,44.0812,0.0007088035328926,0.02096003834454,53.0,Neutral
1021,2023/6/8,1.18,0.0,0.0,1.4,0.0,0.0,1.6,0.02,0.0,1.18,0.0,0.0,4293.93017578125,13.6499996185302,14.58,44.8049,0.0001555952778619,0.0148943989559218,50.0,Neutral
1022,2023/6/9,1.18,0.0,0.0,1.4,0.0,0.0,1.6,0.02,0.0,1.18,0.0,0.0,4298.85986328125,13.829999923706,14.57,43.4915,9.500596115839973e-05,0.0119056298264183,50.0,Neutral
1023,2023/6/10,1.18,0.0,0.0,1.44,0.0,0.0,1.62,0.0,0.0,1.18,0.0,0.0,,,,,0.0005645978626004,0.0236931907941551,49.0,Neutral
1024,2023/6/11,1.18,0.0,0.0,1.44,0.0,0.0,1.64,0.02,0.0,1.18,0.0,0.0,,,,,0.0001531621314157,0.0145273832626361,47.0,Neutral
1025,2023/6/12,1.18,0.0,0.0,1.44,0.0,0.0,1.64,0.02,0.0,1.18,0.0,0.0,4338.93017578125,15.0100002288818,13.86,48.2724,9.172098758347726e-05,0.0114292242584225,47.0,Neutral
1026,2023/6/13,1.18,0.0,0.0,1.42,0.0,0.0,1.62,0.02,0.0,1.18,0.0,0.0,4369.009766,14.6099996566772,13.92,48.9105,0.0002231500182362,0.0191529438278641,45.0,Fear
1027,2023/6/14,1.18,0.0,0.0,1.42,0.0,0.0,1.62,0.0,0.3236770859716516,1.18,0.0,0.0,4372.589844,13.8800001144409,13.83,48.3563,0.0007222307558205,0.0228954199842342,46.0,Fear
1028,2023/6/15,1.18,0.0,0.0,1.4,0.0,0.0,1.62,0.04,0.6331961408063611,1.18,0.0,0.0,4425.839844,14.5,14.44,50.6842,0.0004973579490285,0.0234894372870848,41.0,Fear
1029,2023/6/16,1.18,0.0,0.0,1.38,0.0,0.0,1.6,0.0,0.6931456165310752,1.18,0.0,0.0,4409.589844,13.539999961853,14.61,48.5387,0.0008005240973098,0.0268405433346129,47.0,Neutral
1030,2023/6/17,1.18,0.0,0.0,1.38,0.0,0.0,1.6,0.0,1.307294305847583,1.18,0.0,0.0,,,,,0.0001821674651369,0.0153680464911023,47.0,Neutral
1031,2023/6/18,1.18,0.0,0.0,1.4,0.0,0.0,1.6,0.0,0.0,1.18,0.0,0.0,,,,,6.2925835608532e-05,0.0090822214225125,49.0,Neutral
1032,2023/6/19,1.18,0.0,0.0,1.42,0.0,0.0,1.64,0.0,0.0,1.18,0.0,0.0,,,,,0.0002292244910028,0.0117573417406488,47.0,Neutral
1033,2023/6/20,1.18,0.0,0.0,1.4,0.0,0.0,1.58,0.0,0.6618663033087393,1.18,0.0,0.0,4388.7099609375,13.8800001144409,14.95,52.7365,0.0014091812282822,0.0226135424278604,49.0,Neutral
1034,2023/6/21,1.18,0.0,0.0,1.36,0.0,0.0,1.56,0.0,0.0,1.18,0.0,0.0,4365.68994140625,13.1999998092651,16.05,57.4876,0.0024968179817703,0.0445025273313462,59.0,Greed
1035,2023/6/22,1.18,0.0,0.0,1.38,0.0,0.0,1.54,0.0,0.6177648653764799,1.18,0.0,0.0,4381.89013671875,12.9099998474121,16.47,55.0465,0.0002658687335666,0.0200648994220301,65.0,Greed
1036,2023/6/23,1.18,0.0,0.0,1.36,0.0,0.0,1.54,0.0,0.0410820909361469,1.18,0.0,0.0,4348.330078,13.4399995803833,16.4,53.9428,0.0009179938076623,0.0337322465376707,65.0,Greed
1037,2023/6/24,1.18,0.0,0.0,1.36,0.0,0.0,1.54,0.0,0.0,1.18,0.0,0.0,,,,,0.0001021229279052,0.011936777214731,62.0,Greed
1038,2023/6/25,1.18,0.0,0.0,1.34,0.0,0.0,1.5,0.02,0.6513327786054011,1.18,0.0,0.0,,,,,0.0001949356273585,0.0181549784950371,64.0,Greed
1039,2023/6/26,1.18,0.0,0.0,1.38,0.0,0.0,1.52,0.02,0.0,1.18,0.0,0.0,4328.81982421875,14.25,16.75,51.6848,0.0001818719398421,0.0155841285925185,55.0,Greed
1040,2023/6/27,1.18,0.0,0.0,1.38,0.0,0.0,1.54,0.0,0.0,1.18,0.0,0.0,4378.410156,13.7399997711181,16.75,51.423,0.0002281586130847,0.0162906226993826,59.0,Greed
1041,2023/6/28,1.18,0.0,0.0,1.38,0.0,0.1165761309163578,1.52,0.0,0.1251734873533965,1.18,0.0,0.0,4376.85986328125,13.4300003051757,16.54,50.2704,0.0002397330420206,0.0120219645443895,62.0,Greed
1042,2023/6/29,1.18,0.0,0.0,1.38,0.0,0.0,1.52,0.04,0.5710822963171351,1.18,0.0,0.0,4396.43994140625,13.539999961853,16.62,48.0399,0.0002128093772575,0.0167237073562709,54.0,Neutral
1043,2023/6/30,1.18,0.0,0.0,1.36,0.0,0.0,1.52,0.0,0.5290302374625604,1.18,0.0,0.0,4450.3798828125,13.5900001525878,16.36,47.425,0.0010695351193115,0.0385461356958412,56.0,Greed
1044,2023/7/1,1.18,0.0,0.0,1.38,0.0,0.0,1.48,0.0,0.0,1.18,0.0,0.0,,,,,3.788225753229041e-05,0.0070434528066852,59.0,Greed
1045,2023/7/2,1.18,0.0,0.0,1.32,0.0,0.0,1.44,0.0,0.0,1.18,0.0,0.0,,,,,9.766119880007238e-05,0.0123338189504002,63.0,Greed
1046,2023/7/3,1.24,0.0,0.0,1.5,0.0,0.0,1.6,0.0,0.0,1.18,0.0,0.0,4455.589844,13.5699996948242,16.62,49.5891,0.0002340089791357,0.0138843896539341,62.0,Greed
1047,2023/7/4,1.24,0.0,0.0,1.54,0.0,0.0,1.62,0.0,0.0,1.24,0.0,0.0,,,,,0.0001664880680361,0.0125291319548382,64.0,Greed
1048,2023/7/5,1.24,0.0,0.0,1.54,0.0,0.0,1.64,0.0,0.0,1.24,0.0,0.0,4446.81982421875,14.1800003051757,16.87,47.5357,0.0001641349414513,0.014496223058894,61.0,Greed
1049,2023/7/6,1.24,0.0,0.0,1.54,0.0,0.0,1.7,0.0,0.0,1.24,0.0,0.0,4411.589844,15.4399995803833,16.1,49.5508,0.0009425362902169,0.0395774807630054,56.0,Greed
1050,2023/7/7,1.24,0.0,0.0,1.52,0.0,0.0,1.68,0.0,0.0,1.24,0.0,0.0,4398.9501953125,14.829999923706,15.47,48.4443,0.000171968807743,0.0116357664983505,55.0,Greed
1051,2023/7/8,1.24,0.0,0.0,1.54,0.0,0.0,1.7,0.0,0.0,1.24,0.0,0.0,,,,,3.4185062927998043e-05,0.0080353496161671,58.0,Greed
1052,2023/7/9,1.24,0.0,0.0,1.52,0.0,0.0,1.68,0.0,0.0,1.24,0.0,0.0,,,,,4.608197279213652e-05,0.0075693077130705,55.0,Greed
1053,2023/7/10,1.24,0.0,0.0,1.5,0.0,0.0,1.66,0.0,0.0,1.24,0.0,0.0,4409.52978515625,15.0699996948242,14.8,46.3444,0.0004198343760409,0.0253737187121527,56.0,Greed
1054,2023/7/11,1.24,0.0,0.0,1.5,0.0,0.0,1.66,0.0,0.0,1.24,0.0,0.0,4439.259766,14.8400001525878,14.95,45.7982,7.142029485211912e-05,0.009105718649056,57.0,Greed
1055,2023/7/12,1.24,0.0,0.0,1.5,0.0,0.0,1.7,0.0,0.0,1.24,0.0,0.0,4472.160156,13.539999961853,14.84,45.3085,0.0002059965298171,0.0165125519970075,64.0,Greed
1056,2023/7/13,1.24,0.0,0.0,1.46,0.0,0.0,1.68,0.0,0.0,1.24,0.0,0.0,4510.0400390625,13.6099996566772,14.92,46.4832,0.0008952035302487,0.0253877428062494,57.0,Greed
1057,2023/7/14,1.24,0.0,0.0,1.5,0.0,0.0,1.7,0.0,0.0,1.24,0.0,0.0,4505.419922,13.3400001525878,15.32,47.0798,0.0009948292570642,0.0271369737710664,60.0,Greed
1058,2023/7/15,1.24,0.0,0.0,1.5,0.0,0.0,1.72,0.0,0.0,1.24,0.0,0.0,,,,,8.163070397631366e-06,0.0034118485221494,56.0,Greed
1059,2023/7/16,1.24,0.0,0.0,1.48,0.0,0.0,1.74,0.0,0.0,1.24,0.0,0.0,,,,,4.766152674093715e-05,0.0080637572415716,57.0,Greed
1060,2023/7/17,1.24,0.0,0.0,1.48,0.0,0.0,1.7,0.0,0.0,1.24,0.0,0.0,4522.7900390625,13.4799995422363,14.77,45.4435,0.0001695258933617,0.0175338278558514,54.0,Neutral
1061,2023/7/18,1.24,0.0,0.0,1.42,0.0,0.0,1.7,0.0,0.0,1.24,0.0,0.0,4554.97998046875,13.3000001907348,14.88,45.5564,0.0001851074219444,0.0153592968054334,56.0,Greed
1062,2023/7/19,1.24,0.0,0.0,1.46,0.0,0.0,1.68,0.0,0.0,1.24,0.0,0.0,4565.72021484375,13.7600002288818,14.85,43.7979,6.097189988694043e-05,0.0102766332080997,50.0,Neutral
1063,2023/7/20,1.24,0.0,0.0,1.46,0.0,0.0,1.68,0.0,0.0,1.24,0.0,0.0,4534.8701171875,13.9899997711181,14.86,43.3692,0.0001252271019965,0.0131785791934298,56.0,Greed
1064,2023/7/21,1.24,0.0,0.0,1.46,0.0,0.0,1.66,0.0,0.0,1.24,0.0,0.0,4536.339844,13.6000003814697,13.84,42.1046,3.93359544824416e-05,0.0071340156877186,50.0,Neutral
1065,2023/7/22,1.24,0.0,0.0,1.46,0.0,0.0,1.66,0.0,0.0,1.24,0.0,0.0,,,,,4.347963723543912e-05,0.0070794096608566,52.0,Neutral
1066,2023/7/23,1.24,0.0,0.0,1.48,0.0,0.0,1.66,0.0,0.0,1.24,0.0,0.0,,,,,0.0001387565206155,0.012853658597898,54.0,Neutral
1067,2023/7/24,1.18,0.0,0.0,1.32,0.0,0.0,1.52,0.0,0.0,1.24,0.0,0.0,4554.64013671875,13.9099998474121,12.67,40.7917,0.0005564371913495,0.0183517691341367,55.0,Greed
1068,2023/7/25,1.18,0.0,0.0,1.34,0.0,0.0,1.52,0.0,0.0,1.18,0.0,0.0,4567.4599609375,13.8599996566772,12.58,40.0372,3.573498024865586e-05,0.0069431478683914,50.0,Neutral
1069,2023/7/26,1.18,0.0,0.0,1.32,0.0,0.0,1.5,0.0,0.0,1.18,0.0,0.0,4566.75,13.1899995803833,12.51,41.0064,0.0001316797456446,0.0140537362733419,51.0,Neutral
1070,2023/7/27,1.18,0.0,0.0,1.3,0.0,0.0,1.46,0.0,0.0,1.18,0.0,0.0,4537.410156,14.4099998474121,12.42,40.0012,8.934369377376333e-05,0.0108203031065569,51.0,Neutral
1071,2023/7/28,1.18,0.0,0.0,1.3,0.0,0.0,1.48,0.0,0.0,1.18,0.0,0.0,4582.22998046875,13.329999923706,12.38,38.6727,6.566781699071918e-05,0.0095920745568455,52.0,Neutral
1072,2023/7/29,1.18,0.0,0.0,1.28,0.0,0.0,1.46,0.0,0.0,1.18,0.0,0.0,,,,,7.380283500656957e-06,0.0030911144724808,52.0,Neutral
1073,2023/7/30,1.18,0.0,0.0,1.32,0.0,0.0,1.44,0.0,0.0,1.18,0.0,0.0,,,,,6.205069851834163e-05,0.0095981706563689,52.0,Neutral
1074,2023/7/31,1.18,0.0,0.0,1.28,0.0,0.0,1.44,0.0,0.0,1.18,0.0,0.0,4588.9599609375,13.6300001144409,11.39,39.2024,5.389562722583911e-05,0.0089814221921924,50.0,Neutral
1075,2023/8/1,1.18,0.0,0.0,1.28,0.0,0.0,1.44,0.0,0.0,1.18,0.0,0.0,4576.72998046875,13.9300003051757,11.53,39.8956,0.0004400865904402,0.0263168053981557,53.0,Neutral
1076,2023/8/2,1.18,0.0,0.0,1.26,0.0,0.0,1.38,0.0,0.0,1.18,0.0,0.0,4513.39013671875,16.0900001525878,11.76,39.9514,0.000450644862465,0.0212519352027126,53.0,Neutral
1077,2023/8/3,1.18,0.0,0.0,1.28,0.0,0.0,1.38,0.0,0.0,1.18,0.0,0.0,4501.89013671875,15.9200000762939,11.52,39.5335,7.344652406718819e-05,0.0100835675638448,52.0,Neutral
1078,2023/8/4,1.18,0.0,0.0,1.22,0.0,0.0,1.38,0.0,0.0,1.18,0.0,0.0,4478.02978515625,17.1000003814697,11.37,37.9467,7.400587724637642e-05,0.0099482409972301,54.0,Neutral
1079,2023/8/5,1.18,0.0,0.0,1.26,0.0,0.0,1.4,0.0,0.0,1.18,0.0,0.0,,,,,8.957011370073158e-06,0.0037035772629928,50.0,Neutral
1080,2023/8/6,1.18,0.0,0.0,1.28,0.0,0.0,1.36,0.0,0.0,1.18,0.0,0.0,,,,,1.657058540179562e-05,0.004884661674061,49.0,Neutral
1081,2023/8/7,1.18,0.0,0.0,1.28,0.0,0.0,1.4,0.02,0.0,1.18,0.0,0.0,4518.43994140625,15.7700004577636,10.58,38.51,0.0001161599578935,0.0136750285294925,49.0,Neutral
1082,2023/8/8,1.18,0.0,0.0,1.3,0.0,0.0,1.44,0.0,0.0,1.18,0.0,0.0,4499.3798828125,15.9899997711181,10.72,40.6067,0.0004638183464586,0.0226107258168415,54.0,Neutral
1083,2023/8/9,1.18,0.0,0.0,1.28,0.0,0.0,1.38,0.0,0.0,1.18,0.0,0.0,4467.7099609375,15.9600000381469,10.87,41.1858,0.0002095139773605,0.0166532600148693,50.0,Neutral
1084,2023/8/10,1.18,0.0,0.0,1.28,0.0,0.0,1.4,0.02,0.0,1.18,0.0,0.0,4468.830078,15.8500003814697,10.7,38.9783,4.620026217878283e-05,0.0074181447290318,53.0,Neutral
1085,2023/8/11,1.18,0.0,0.0,1.32,0.0,0.0,1.4,0.0,0.0,1.18,0.0,0.0,4464.0498046875,14.8400001525878,10.63,36.0746,2.916749836627764e-05,0.0064472211789368,51.0,Neutral
1086,2023/8/12,1.18,0.0,0.0,1.34,0.0,0.0,1.4,0.0,0.0,1.18,0.0,0.0,,,,,4.820672599466129e-06,0.0025609974429584,54.0,Neutral
1087,2023/8/13,1.18,0.0,0.0,1.32,0.0,0.0,1.48,0.0,0.0,1.18,0.0,0.0,,,,,1.2911483181638243e-05,0.0027495625417473,54.0,Neutral
1088,2023/8/14,1.18,0.0,0.0,1.32,0.0,0.0,1.46,0.0,0.0,1.18,0.0,0.0,4489.72021484375,14.8199996948242,7.87,35.8867,0.0001200176543055,0.0127284358956876,50.0,Neutral
1089,2023/8/15,1.18,0.0,0.0,1.34,0.0,0.0,1.46,0.0,0.0,1.18,0.0,0.0,4437.85986328125,16.4599990844726,8.03,36.9109,5.167230048369628e-05,0.0063417104032985,53.0,Neutral
1090,2023/8/16,1.18,0.0,0.0,1.34,0.0,0.0,1.46,0.0,0.0,1.18,0.0,0.0,4404.330078,16.7800006866455,8.03,38.0511,0.0001163645227405,0.0057050030340304,52.0,Neutral
1091,2023/8/17,1.18,0.0,0.0,1.34,0.0,0.0,1.46,0.0,0.0,1.18,0.0,0.0,4370.35986328125,17.8899993896484,8.01,49.6027,0.0054911994715724,0.0774207523355532,50.0,Neutral
1092,2023/8/18,1.18,0.0,0.0,1.34,0.0,0.0,1.46,0.0,0.0,1.18,0.0,0.0,4369.7099609375,17.2999992370605,10.6,47.4544,0.0006801849731984,0.0270059412792652,37.0,Fear
1093,2023/8/19,1.18,0.0,0.0,1.34,0.0,0.0,1.5,0.0,0.0,1.18,0.0,0.0,,,,,0.0001064187551973,0.0123421391533536,39.0,Fear
1094,2023/8/20,1.18,0.0,0.0,1.34,0.0,0.0,1.5,0.0,0.0,1.18,0.0,0.0,,,,,3.471239176226787e-05,0.006495079935201,37.0,Fear
1095,2023/8/21,1.18,0.0,0.0,1.34,0.0,0.0,1.5,0.0,0.0,1.18,0.0,0.0,4399.77001953125,17.1299991607666,10.53,45.6508,7.44873440952113e-05,0.0120550064589172,38.0,Fear
1096,2023/8/22,1.18,0.0,0.0,1.36,0.0,0.0,1.52,0.0,0.0,1.18,0.0,0.0,4387.5498046875,16.9699993133544,10.55,46.1766,0.000204365931117,0.0216555442087869,37.0,Fear
1097,2023/8/23,1.18,0.0,0.0,1.36,0.0,0.0,1.5,0.0,0.0,1.18,0.0,0.0,4436.009766,15.9799995422363,10.09,44.8061,0.0005030054365322,0.0243981125635956,37.0,Fear
1098,2023/8/24,1.18,0.0,0.0,1.34,0.0,0.0,1.5,0.0,0.0,1.18,0.0,0.0,4376.31005859375,17.2000007629394,10.55,45.4437,0.0002146529912509,0.0160291973268363,41.0,Fear
1099,2023/8/25,1.18,0.0,0.0,1.34,0.0,0.0,1.5,0.0,0.0,1.18,0.0,0.0,4405.7099609375,15.6800003051757,10.83,41.8699,0.0001133855131352,0.0130662892022285,39.0,Fear
1100,2023/8/26,1.18,0.0,0.0,1.34,0.0,0.0,1.5,0.0,0.0,1.18,0.0,0.0,,,,,8.110012139905897e-06,0.0033255778323357,38.0,Fear
1101,2023/8/27,1.18,0.0,0.0,1.32,0.0,0.0,1.44,0.0,0.0,1.18,0.0,0.0,,,,,2.129367859528871e-05,0.0050393373131341,38.0,Fear
1102,2023/8/28,1.18,0.0,0.0,1.28,0.0,0.0,1.44,0.0,0.0,1.18,0.0,0.0,4433.31005859375,15.079999923706,10.71,41.1061,5.378394456315714e-05,0.0091938835941777,39.0,Fear
1103,2023/8/29,1.18,0.0,0.0,1.26,0.0,0.0,1.4,0.0,0.0,1.18,0.0,0.0,4497.6298828125,14.4499998092651,10.79,43.5677,0.0023465340637592,0.0380205863312947,39.0,Fear
1104,2023/8/30,1.18,0.0,0.0,1.26,0.0,0.0,1.4,0.0,0.0,1.18,0.0,0.0,4514.8701171875,13.8800001144409,13.65,41.6227,0.0002291348909228,0.0148933833607719,49.0,Neutral
1105,2023/8/31,1.18,0.0,0.0,1.28,0.0,0.0,1.4,0.0,0.0,1.18,0.0,0.0,4507.660156,13.5699996948242,13.57,40.2932,0.0014791287849326,0.026929555278053,52.0,Neutral
1106,2023/9/1,1.18,0.0,0.0,1.28,0.0,0.0,1.42,0.0,0.6204779546611505,1.18,0.0,0.0,4515.77001953125,13.0900001525878,14.16,39.6229,0.0003170755763785,0.0217686737085778,40.0,Fear
1107,2023/9/2,1.18,0.0,0.0,1.26,0.0,0.0,1.4,0.0,0.0,1.18,0.0,0.0,,,,,2.5438479102816328e-05,0.0058253986614314,39.0,Fear
1108,2023/9/3,1.18,0.0,0.0,1.26,0.02,0.0,1.38,0.0,0.0,1.18,0.0,0.0,,,,,3.9073485652591286e-05,0.0070573809799034,40.0,Fear
1109,2023/9/4,1.18,0.0,0.0,1.28,0.0,0.0,1.38,0.0,0.0,1.18,0.0,0.0,,,,,9.712273404894155e-05,0.0108609568142162,40.0,Fear
1110,2023/9/5,1.18,0.0,0.0,1.28,0.0,0.0,1.38,0.0,0.0,1.18,0.0,0.0,4496.830078,14.0100002288818,14.24,42.3881,3.926099783769987e-05,0.0083575294032061,40.0,Fear
1111,2023/9/6,1.18,0.0,0.0,1.26,0.0,0.0,1.38,0.0,0.0,1.18,0.0,0.0,4465.47998046875,14.4499998092651,14.23,42.081,0.0001646654973837,0.0158994676479348,42.0,Fear
1112,2023/9/7,1.18,0.0,0.0,1.26,0.0,0.0,1.38,0.0,0.0,1.18,0.0,0.0,4451.14013671875,14.3999996185302,14.13,42.2887,0.0003422310084747,0.017200435430643,41.0,Fear
1113,2023/9/8,1.18,0.0,0.0,1.28,0.0,0.0,1.4,0.0,0.0,1.18,0.0,0.0,4457.490234,13.8400001525878,14.29,42.6572,0.0002884525431834,0.0178341872842333,46.0,Fear
1114,2023/9/9,1.18,0.0,0.0,1.26,0.0,0.0,1.34,0.0,0.0,1.18,0.0,0.0,,,,,6.69980607549037e-06,0.0035699920008833,41.0,Fear
1115,2023/9/10,1.18,0.0,0.0,1.24,0.0,0.0,1.34,0.0,0.0,1.18,0.0,0.0,,,,,6.181232018157275e-05,0.009581595174737,40.0,Fear
1116,2023/9/11,1.18,0.0,0.0,1.24,0.0,0.1743947552054854,1.34,0.0,0.0,1.18,0.0,0.4653086916206964,4487.4599609375,13.8000001907348,14.27,46.2594,0.0005082577077033,0.0196622637441204,40.0,Fear
1117,2023/9/12,1.18,0.0,0.0,1.22,0.0,0.0,1.34,0.0,0.0,1.18,0.0,0.0,4461.89990234375,14.2299995422363,15.1,45.7906,0.0009434414400357,0.0348488882471699,30.0,Fear
1118,2023/9/13,1.18,0.0,0.0,1.22,0.0,0.0,1.34,0.0,0.0,1.18,0.0,0.0,4467.43994140625,13.4799995422363,15.23,45.5143,0.0001877598594914,0.0123902451840772,41.0,Fear
1119,2023/9/14,1.18,0.0,0.0,1.24,0.0,0.0,1.34,0.0,0.0,1.18,0.0,0.0,4505.10009765625,12.8199996948242,15.17,43.8062,0.0001872521247303,0.01456065332082,45.0,Fear
1120,2023/9/15,1.18,0.0,0.0,1.22,0.0,0.0,1.34,0.0,0.0,1.18,0.0,0.0,4450.31982421875,13.789999961853,15.24,42.0011,0.0001842207109507,0.0159492095210135,45.0,Fear
1121,2023/9/16,1.18,0.0,0.0,1.22,0.0,0.0,1.34,0.0,0.0,1.18,0.0,0.0,,,,,4.017258539988347e-05,0.0075294725571679,43.0,Fear
1122,2023/9/17,1.18,0.0,0.0,1.24,0.0,0.0,1.32,0.0,0.0,1.18,0.0,0.0,,,,,1.5321543324931142e-05,0.0046400198840159,46.0,Fear
1123,2023/9/18,1.18,0.0,0.0,1.22,0.02,0.3854547524560447,1.36,0.0,0.0,1.18,0.0,0.0,4453.52978515625,14.0,13.5,43.0672,0.0004972132244212,0.0292193002174609,46.0,Fear
1124,2023/9/19,1.18,0.0,0.0,1.24,0.0,0.0,1.34,0.0,0.0,1.18,0.0,0.6367499830532037,4443.9501953125,14.1099996566772,13.8,43.4041,0.0003203557816074,0.0181857984790843,46.0,Fear
1125,2023/9/20,1.18,0.0,0.0,1.24,0.0,0.0,1.36,0.0,0.0,1.18,0.0,0.0,4402.2001953125,15.1400003433227,13.86,43.6469,0.0001302665315647,0.0135414614533784,47.0,Neutral
1126,2023/9/21,1.18,0.0,0.0,1.26,0.0,0.0,1.38,0.0,0.5786608149796783,1.18,0.0,0.0,4330.0,17.5400009155273,14.02,42.565,0.0002935054631709,0.0143157858422276,47.0,Neutral
1127,2023/9/22,1.18,0.0,0.0,1.24,0.0,0.0,1.36,0.0,0.0,1.18,0.0,0.0,4320.06005859375,17.2000007629394,13.98,39.5629,2.7071670475172746e-05,0.0064501853529526,43.0,Fear
1128,2023/9/23,1.18,0.0,0.0,1.24,0.0,0.0,1.38,0.0,0.0,1.18,0.0,0.0,,,,,6.597109774950705e-06,0.0030254012041356,47.0,Neutral
1129,2023/9/24,1.18,0.0,0.0,1.26,0.0,0.0,1.36,0.0,0.0,1.18,0.0,0.0,,,,,0.0001261547236376,0.0103654774753016,44.0,Fear
1130,2023/9/25,1.18,0.0,0.0,1.26,0.0,0.0,1.36,0.0,0.0,1.18,0.0,0.0,4337.43994140625,16.8999996185302,13.43,41.0293,8.823353599593078e-05,0.0114661930158091,47.0,Neutral
1131,2023/9/26,1.18,0.0,0.0,1.24,0.0,0.0,1.36,0.0,0.0,1.18,0.0,0.0,4273.52978515625,18.9400005340576,13.49,41.7591,4.688435332286767e-05,0.0078352464613386,46.0,Fear
